semantic_similarity,skill_match_percentage,experience_match_score,education_match_score,certification_match_score,project_relevance_score,programming_language_match,framework_match,tools_match,years_of_experience_difference,number_of_matching_skills,total_candidate_skills,target_candidate_score
0.5849549630008226,0.75,0.8268660040569711,0.0,1.0,0.5780011425630756,0.582361176748051,0.7213391589704111,0.2764157562277602,1.3850719675442313,3.0,8.0,60.205050278827464
0.4798104330780387,0.0,1.0,0.0,0.0,0.30277560869121667,0.02717195078246821,0.0,0.0,3.654098916478417,0.0,9.0,33.41166783736517
0.6085414220652338,0.6666666666666666,0.4659132625824045,1.0,0.0,0.8280293009672982,0.9364010262858622,0.5978499782380909,0.9000941401889792,1.068173474835191,2.0,7.0,63.5087846317971
0.6345294002267319,0.5,1.0,1.0,1.0,0.706788535008267,0.39020796092801385,0.2775058237548772,0.46580574219341286,0.43508818054426524,5.0,5.0,66.47248664693406
0.15254921785189984,0.3,1.0,1.0,0.0,0.27834891850712384,0.5237400732151585,0.2523796342729576,0.13417127276676663,2.050416519199808,3.0,15.0,43.40172029077042
0.5181973570759054,0.3,0.7899027767095632,1.0,1.0,0.40452364568958377,0.4819972156280599,0.2627790094501896,0.16863135557248057,0.8403888931617471,3.0,13.0,60.51243992866718
0.447304342142373,0.3333333333333333,1.0,1.0,1.0,0.6508071473697137,0.43278359005430095,0.08527833819500116,0.0,3.9844302715181072,1.0,11.0,56.50668361753756
0.742227197253139,1.0,1.0,1.0,0.0,0.8274047646045757,0.9908335274755246,1.0,0.7976396059176158,0.9514567161368221,3.0,8.0,84.95074372420004
0.3217151948905358,0.0,1.0,1.0,0.0,0.5140219939347017,0.0,0.007519584117699807,0.21144827450251646,1.7217016925993391,0.0,13.0,40.68566718267821
0.6155009695425567,0.75,1.0,0.0,1.0,0.6572575142003637,1.0,0.6634338190121644,0.6334794466207536,0.26478598396174835,6.0,10.0,71.78842080911566
0.29513500961339734,0.5,1.0,0.0,0.0,0.5191949930180607,0.6637352531903254,0.9826303479831,0.4070911275997549,2.1174405740341813,3.0,8.0,47.00011262061772
0.5535268957977753,0.2857142857142857,1.0,0.0,0.0,0.5565429931668506,0.3970251881558665,0.2047597606437378,0.0,3.957585479699725,2.0,8.0,41.983691742189684
0.8291621073617832,1.0,1.0,0.0,1.0,0.7482295881879142,0.9756870453235948,0.888568466017936,0.6738324413774875,0.5374281247535713,4.0,5.0,81.42718242524305
0.4845491276524799,0.4444444444444444,1.0,0.0,0.0,0.5118609194976459,0.5012613377706404,0.30151796041874324,0.6824542801643949,4.259425581498473,4.0,4.0,49.04799962839275
0.5840577553513074,0.8,0.8942020958104411,0.0,1.0,0.520709588592287,0.879649108594606,0.5363933709231921,0.9234588161323123,0.4231916167582357,4.0,10.0,64.6412503454123
0.29028376473381046,0.3333333333333333,1.0,0.0,0.0,0.47325384631081724,0.4553109565853764,0.43423075249888204,0.07384552704544706,2.3281920787034203,1.0,14.0,40.57048884061424
0.49353379151483356,0.3333333333333333,1.0,1.0,1.0,0.5967733890766317,0.5155145852582814,0.13235900036905426,0.20721885501868928,1.7782286724861,3.0,3.0,63.055856310301216
0.7663401879543158,0.5454545454545454,0.5542786182117537,1.0,0.0,0.8000360649557169,0.4546096708006289,0.37050595311503975,0.5396200768547887,1.3371641453647387,6.0,14.0,62.70882378498025
0.6577133105422579,0.6666666666666666,1.0,1.0,0.0,0.7426230435912035,0.45267921287900587,0.49825352356817504,0.42744112023531544,1.2276194092746637,2.0,13.0,68.93010459078239
0.4674019406021942,0.6666666666666666,1.0,1.0,0.0,0.5616123235572911,0.7318372198958962,0.3999790931799942,0.2658378899639464,0.8147318757007456,4.0,6.0,60.92110184398919
0.6270140072446083,0.6,0.8867019559307887,1.0,0.0,0.818392780669312,0.3355008792815429,0.16476166684016091,0.5681579225121128,0.9063843525536903,6.0,11.0,63.298937982486244
0.5713766223081703,0.5555555555555556,1.0,1.0,1.0,0.7030853874551108,0.5472965764567008,0.40370878478053296,0.6700772679902037,1.5160048683882525,5.0,5.0,68.80307507737668
0.6536852351289076,0.5,1.0,1.0,0.0,0.785783912006861,0.4583458305798827,0.6421337687967041,0.6183714639459909,1.0925790922170346,5.0,12.0,68.51079862183154
0.7894746479560738,0.8333333333333334,1.0,1.0,0.0,0.9377513294500087,0.9718480079296339,0.826668890535687,1.0,0.6548261053855668,5.0,12.0,80.80796996869718
0.35836796257347586,0.8333333333333334,1.0,1.0,0.0,0.5545269578545706,1.0,1.0,0.5226218809773686,0.6628450618826305,5.0,7.0,59.81312972164892
0.47654017564252593,0.2222222222222222,1.0,1.0,1.0,0.5165441694218808,0.0,0.3374326093198426,0.23380260418760998,0.6199794821527611,2.0,3.0,51.7768683420106
0.42958247085951,0.5,1.0,1.0,1.0,0.6112599339064768,0.9593533054573121,0.5652722582602898,0.44630972715417566,0.06460075750734529,2.0,15.0,62.51189836534271
0.6293925510261562,1.0,1.0,0.0,0.0,0.5953296334576395,1.0,1.0,0.9825558629005615,1.0796681900299632,5.0,8.0,68.82943058885324
0.46488319075517237,0.375,0.837390525090813,1.0,0.0,0.3677106551543716,0.4876055627910644,0.3036279690992935,0.33264367327317257,0.48782842472756105,3.0,14.0,53.04473337559907
0.4604276441947125,0.2222222222222222,1.0,1.0,0.0,0.306830597923767,0.017552433849953225,0.18609887039331172,0.09013258610071906,6.1136189829399985,2.0,11.0,46.528286353806365
0.10311184676558108,0.0,0.3271111696897894,0.0,0.0,0.23342832042212472,0.2294368826407377,0.0,0.0,2.0186664909306318,0.0,13.0,7.756124648653909
0.8845491700469063,1.0,0.815263922765541,0.0,1.0,0.808049079415716,1.0,1.0,1.0,0.3694721544689179,7.0,12.0,80.75203080805517
0.5582673283704587,0.3333333333333333,0.9577031581692237,0.0,0.0,0.3622731557046111,0.37226919931944163,0.2838867029543333,0.3993313664283511,0.21148420915388133,2.0,5.0,44.64326801002071
0.4484942864130826,0.2857142857142857,1.0,1.0,0.0,0.49117398763829984,0.0,0.09309326341732274,0.0,4.880986828649075,2.0,7.0,47.8243494724697
0.4231578916454814,0.45454545454545453,0.3865769000150005,1.0,0.0,0.49258314487083926,0.5178288810379914,0.5338340728972819,0.5491717851440056,1.8402692999549985,5.0,9.0,45.91029365933305
0.682474639497285,1.0,1.0,0.0,1.0,0.8989824081830173,1.0,0.7704228415674539,0.910539038599706,1.6518445959722197,3.0,9.0,77.8094458157408
0.5594754921532636,0.2727272727272727,1.0,0.0,0.0,0.7615032791466818,0.28019711834029876,0.34009100550233623,0.1889328094437267,1.2967881300930797,3.0,3.0,43.653630597632706
0.2615104204776343,0.2857142857142857,1.0,1.0,0.0,0.44388230149321484,0.5470701679302328,0.32675929122548936,0.13203136541647914,1.4672046093490962,2.0,10.0,44.43920072089213
0.7055142330760791,0.5555555555555556,1.0,1.0,0.0,0.5727746312091762,0.8094766864960008,0.4638869686381265,0.6629416500860086,3.27268632522188,5.0,5.0,70.00656271288713
0.44684276757101427,0.3333333333333333,1.0,1.0,0.0,0.562019504021938,0.2679361644399807,0.40781187919243517,0.17336861903009354,3.2316587194941766,2.0,12.0,54.06800101941978
0.5884998600428571,0.6,0.9854409067085379,1.0,1.0,0.6159412878177425,0.9371204945835306,0.2226862153321626,0.3806330627818799,0.10191365304023492,3.0,11.0,71.12797669478485
0.31725169757262317,0.4444444444444444,1.0,0.0,0.0,0.4250593445650117,0.5025975380229593,0.43029611113594135,0.6707934065656436,1.1880348989879819,4.0,14.0,43.82581307524611
0.6157273377179029,0.6666666666666666,0.4143591871391424,0.0,1.0,0.5403518340981455,0.7256208118084762,0.5148582820399856,0.6308903847133216,2.928204064304288,6.0,12.0,53.307533971715955
0.7486302619213652,0.75,1.0,0.0,1.0,0.6686772131579736,0.8178166200684915,1.0,0.7205027220015584,0.9981860170438583,3.0,7.0,73.37656580433054
0.5285196783466511,0.7777777777777778,0.7373403814453873,0.0,1.0,0.6109433783475782,0.8402546129471805,0.7620592930986235,0.9162706018331108,0.7879788556638383,7.0,15.0,59.92465852474054
0.6931696374035548,0.6666666666666666,1.0,1.0,1.0,0.7750845705581201,0.24324266246813514,0.4854604157143104,0.5331493264974314,0.42723514807896706,6.0,8.0,72.3469198461828
0.5606814704414828,0.5,0.6786570337958263,0.0,1.0,0.6386297313476113,0.5166088483258503,0.146773618068322,0.4063693654706229,2.5707437296333895,3.0,7.0,51.30819606940206
0.404567508158305,0.36363636363636365,1.0,1.0,1.0,0.6920336067317477,0.1681259987371219,0.6008257269311021,0.42477941758093074,1.6097445734381512,4.0,14.0,60.413949125170696
0.6525607703789565,0.5,0.13562086961626138,1.0,1.0,0.6995729155321071,0.8427404263988219,0.3729928017047689,0.1917244795072468,2.593137391151216,4.0,7.0,57.14705574967282
0.28572918772257333,0.5,1.0,0.0,1.0,0.5044935254226414,0.835494938509816,0.27590254524340774,0.5442198093536429,1.096569213583173,3.0,3.0,47.267879492214
0.5082683565159117,0.3333333333333333,0.0,1.0,1.0,0.4753064499087847,0.5366822331753391,0.3573191604153264,0.18219104149705984,1.0,1.0,9.0,43.49268841823483
0.8832211078576839,0.7777777777777778,0.5503589648641154,0.0,0.0,0.6673983851587969,0.7848536390567779,0.8707159206870215,0.9488722962688075,0.8992820702717692,7.0,13.0,64.65548934889921
0.9727931766920794,1.0,1.0,0.0,0.0,0.8193697164890585,0.8685573114113343,1.0,1.0,3.109464205090326,4.0,5.0,81.68000896605406
0.4023323620201782,0.1111111111111111,1.0,0.0,0.0,0.32484670115542674,0.04274653088150225,0.06545620418417065,0.1940207825061171,1.975835891827244,1.0,9.0,33.213693511743244
0.47808402115001275,0.42857142857142855,1.0,0.0,0.0,0.21497184850854617,0.8282469717281145,0.4135932586865069,0.10717969886051709,3.0984062753410857,3.0,4.0,47.47999736798791
0.43798940749999854,0.42857142857142855,1.0,1.0,0.0,0.38320227660895595,0.35397589899783566,0.42961958522118315,0.4078923495366646,3.9194542650025816,3.0,11.0,54.51347779099611
0.513648904731323,0.5,0.8135806464301176,1.0,0.0,0.7484071784930121,0.12599283621050855,0.5240071784383521,0.26454668791714453,0.7456774142795295,2.0,9.0,52.18407969649984
0.7541457586390377,0.7777777777777778,1.0,0.0,0.0,0.7780420613870906,1.0,0.8212525208761039,0.7704049971823725,3.797943324881743,7.0,7.0,68.47406103509618
0.20313074334487005,0.0,0.0,0.0,0.0,0.24622597186377992,0.3200905604512208,0.19077960528722013,0.0,1.0,0.0,5.0,11.301538298719917
0.8075575248327124,0.8333333333333334,1.0,0.0,1.0,0.8195517981648565,1.0,0.7957446029790204,0.5251668796582848,2.292200669089807,5.0,10.0,74.69004508243972
1.0,0.9,0.9626649141600113,1.0,0.0,0.6405914569124751,1.0,0.6703032815173204,1.0,0.1866754291999433,9.0,11.0,90.74059216726201
0.5653012845119854,0.5454545454545454,0.6464665715737891,1.0,0.0,0.6246009403695207,0.811728087356806,0.4637103707716579,0.6192651806558576,1.0606002852786327,6.0,15.0,60.492130293464015
0.5023089872423669,0.7272727272727273,1.0,1.0,0.0,0.761156297654945,0.7868008606023649,0.8431045073944265,0.6565095577767939,2.028939734608885,8.0,8.0,65.84961713185061
0.3659033577147577,0.45454545454545453,1.0,0.0,0.0,0.463758960957279,0.13081224231695515,0.011509303700788454,0.27279679000821,2.689903050338426,5.0,5.0,40.64427489452465
0.7681878662053891,0.75,1.0,0.0,1.0,0.5205457966425969,0.8050185874700024,0.30823451701816856,0.5331492164825814,2.6305367732930893,6.0,13.0,68.7013570108152
0.7928304585247468,1.0,1.0,0.0,1.0,0.7571008421629324,1.0,1.0,1.0,1.229719777789584,4.0,11.0,83.4901174868543
0.8052197075276863,0.8,1.0,1.0,1.0,0.9158603077854333,0.825651389818075,1.0,0.7312735380815308,1.0639146026584783,8.0,12.0,87.53119379254827
0.43596389010087805,0.4,1.0,1.0,0.0,0.5272193093731153,0.4174494986268693,0.07165599229571584,0.7093294366634554,1.8537331713998046,4.0,4.0,54.27076075440246
0.717856643886598,0.6363636363636364,1.0,1.0,0.0,0.5119291874646502,0.5128223893403383,0.6084646759468733,0.5994108923615664,1.407528151034382,7.0,7.0,74.27950229461378
0.656004099186033,0.75,1.0,1.0,1.0,0.9668173461357794,0.6196870262110353,0.6121000751582567,0.7617440984489067,1.8827116791719607,6.0,12.0,77.03968940239587
0.3370995133611261,0.25,1.0,1.0,0.0,0.2637377590630908,0.6308667326578925,0.14261737530684276,0.0,1.207998922221428,1.0,13.0,45.83045409873121
0.4661658968294281,0.42857142857142855,1.0,0.0,1.0,0.4877665609225141,0.8159537751498541,0.44578825049784,0.35643158353600063,2.4855676490127276,3.0,8.0,56.093149807114976
0.29921062020635447,0.2857142857142857,0.6931980483623931,1.0,0.0,0.28158703044316646,0.33523780208998705,0.0,0.3211125667278829,2.4544156131008554,2.0,13.0,44.08062699635108
0.9387231470297933,0.8,1.0,1.0,1.0,0.698105174373775,0.9006742489167269,0.5064121498916718,0.7254428577573627,0.5374530498272279,8.0,13.0,89.63554387872958
0.6217675157063148,0.6666666666666666,0.01615350615441391,1.0,0.0,0.5922039148462895,0.5401122164000033,0.550391408623997,0.5695409599518202,1.9676929876911722,4.0,8.0,53.70966730746215
0.47734169064186355,0.2,1.0,0.0,1.0,0.5411417799703679,0.36566347298910173,0.11801736846328476,0.26538192512306463,1.3534040352097696,1.0,14.0,47.896886032778944
0.40224237072217073,0.3333333333333333,1.0,1.0,1.0,0.6192061735846623,0.7000701842238892,0.035623210082815604,0.6362979896455312,4.083860351707395,1.0,6.0,57.479888022590906
0.47376866136242124,0.6,0.9629576090265157,1.0,1.0,0.5168557169691945,0.3747384596099552,0.7237224884536205,0.6289938740615655,0.1481695638939371,6.0,6.0,66.88713511890433
0.7163787831342923,0.8888888888888888,1.0,0.0,0.0,0.6233754481304629,1.0,0.7470254748044615,1.0,1.0545040605944305,8.0,11.0,72.23481272253962
0.5988097706721704,0.3333333333333333,1.0,0.0,0.0,0.610234448134987,0.48035733700944055,0.19053345999862734,0.4576538088370898,2.312973429843278,1.0,11.0,48.38314302515766
0.5708455183655393,0.6666666666666666,0.3329108272933901,0.0,1.0,0.6845027794026618,0.811635839346733,0.6788516005172448,0.8835373416002368,3.3354458635330495,4.0,4.0,54.86117448564216
0.6955361632724701,1.0,0.9389447589279061,1.0,1.0,0.7918364337390257,1.0,0.9216401792651502,0.8780560153306725,0.2442209642883757,7.0,13.0,86.41426509425433
0.6757985664671543,0.7142857142857143,1.0,1.0,1.0,0.715769561030456,1.0,0.8485306131249932,0.6729002152888339,1.5290313185457007,5.0,5.0,77.7753120275656
0.5417008939043111,0.36363636363636365,0.0,0.0,0.0,0.5211665196047891,0.3716093016192844,0.10828340532021702,0.3230816494834307,4.0,4.0,13.0,29.790517759066855
0.872141780262382,0.75,0.6154610046166858,1.0,1.0,0.7917419036647776,0.9211712609881444,0.39257494864603576,0.8592554473127951,1.1536169861499426,3.0,3.0,80.31484447645727
0.8424500574046995,1.0,1.0,1.0,0.0,0.8073043903972863,1.0,0.8818467359643063,1.0,3.0017159467625785,5.0,13.0,90.2005822056861
0.5022791214237482,0.25,1.0,0.0,1.0,0.6169548518851414,0.18621924727085476,0.21325195804570282,0.2750112382223782,2.805993800901451,1.0,13.0,49.13475576851272
0.4863130284304386,0.2,1.0,1.0,1.0,0.7362560028784026,0.29874654823858265,0.0,0.37534131547517285,1.5486364547402003,1.0,13.0,57.196762346004036
0.47981997234990253,0.6363636363636364,1.0,0.0,0.0,0.5965682748532283,0.807233551493681,0.28105785278957934,0.5236973409673618,2.564395279886355,7.0,11.0,53.72702902557192
0.3662183333618365,0.36363636363636365,1.0,0.0,0.0,0.454918671165354,0.45268352701142106,0.3537418757507204,0.5407118742161887,1.2302084688429282,4.0,9.0,42.15318023225525
0.5032657785806552,0.6666666666666666,1.0,1.0,0.0,0.6238396309107697,0.5580540489591654,0.449954941857375,0.8698285551038402,1.9107898148846294,2.0,12.0,64.89887755624483
0.26514250931700256,0.25,1.0,0.0,0.0,0.30286351307465614,0.21655908482597805,0.0,0.3854992691849327,0.16869258231877282,2.0,6.0,33.27468844602312
0.8954551849844484,1.0,1.0,1.0,1.0,0.9447522377755803,0.9679366643685616,1.0,1.0,1.0316253658441852,5.0,13.0,96.60861588854915
0.8348060109996507,1.0,0.8838148067920888,0.0,1.0,0.8786038740395783,0.8983600881124733,0.8110051719560397,1.0,0.46474077283164483,4.0,10.0,77.76543416684308
0.40953952757097395,0.2,1.0,0.0,1.0,0.3838363624418154,0.3064371246890204,0.40295855285037874,0.021199106952302066,3.326966688364627,1.0,8.0,41.58454630685132
0.0,0.0,1.0,1.0,0.0,0.3082480182850974,0.12526017733275396,0.0,0.039672452872041714,3.8431188190044026,0.0,9.0,23.647802543443767
1.0,1.0,1.0,1.0,0.0,0.9022787722014465,1.0,1.0,1.0,3.559825601394147,7.0,10.0,97.21429001530804
0.3290509958652097,0.2727272727272727,0.9959456191610688,0.0,1.0,0.29984796970423755,0.1683552500583591,0.17619732858596504,0.006824140096975684,0.016217523355724683,3.0,3.0,43.24798629998074
0.796217530712675,0.5,0.0,0.0,1.0,0.725490422271459,0.44605383647881724,0.0,0.5949168505879041,1.0,4.0,4.0,45.93070827125254
0.45942435565517536,0.6666666666666666,1.0,0.0,0.0,0.6018467271194148,0.9964891680142894,0.3665736386348517,0.41690292153030356,3.3539473215003266,6.0,6.0,56.75590938232029
0.4882261466875012,0.5714285714285714,1.0,0.0,0.0,0.6778090863997933,0.5918193158954458,0.493772490290452,0.4858449118466852,1.8878144051828247,4.0,4.0,51.54316391717648
0.36899140743217773,0.6666666666666666,1.0,1.0,0.0,0.6324984340201285,0.7220902519319607,0.6969070768710617,0.6746188585219263,1.4571686830472848,2.0,8.0,62.16883947625468
0.8434549971131238,1.0,0.5327358301097087,0.0,0.0,0.8164475890254543,1.0,0.5562717150746135,0.8538527230734387,0.4672641698902913,3.0,11.0,71.11869223671111
0.6678491815026522,1.0,1.0,1.0,1.0,0.6938816993065698,1.0,0.9382076242706985,1.0,1.6513276252735292,5.0,11.0,89.40938024011804
0.5712399815081974,0.8,0.7715739801126884,1.0,1.0,0.6572672416856249,1.0,0.5031019008129132,0.8133113980872441,1.3705561193238696,4.0,9.0,73.97862232734646
0.5352982939390722,0.8,1.0,0.0,0.0,0.6844812978328212,1.0,0.801616436319724,0.6359636721282318,2.068124712158064,8.0,14.0,58.36179949315269
0.6932826075285435,0.6,1.0,0.0,1.0,0.7200276987196506,0.6547821700443586,0.5457318271460385,0.7135948917648661,3.5577733992124205,6.0,10.0,65.85825064878496
0.5353756381881056,0.3,1.0,0.0,1.0,0.5520885021609816,0.1929615240519797,0.41357035253450614,0.14716869933875362,4.0620910878159044,3.0,4.0,50.94619369627876
0.8299440669294543,0.625,1.0,1.0,0.0,0.718833396901642,1.0,0.8097010446412541,1.0,2.217048108219632,5.0,12.0,79.69494360803323
0.5927152054712432,0.75,0.34531896691925223,1.0,0.0,0.7738398848648463,0.9541356158519931,0.8009777778402863,0.728104235333879,1.9640430992422433,6.0,10.0,63.83367605039244
0.5762583245256161,0.5,1.0,1.0,0.0,0.503400018745334,0.4678013833493699,0.6392865895735265,0.26574117100199346,1.194660261892043,4.0,11.0,62.70728723121516
0.39527977631176586,0.5,1.0,1.0,0.0,0.8004043135988733,0.806287392449994,0.37292465529675556,0.3031316467572456,5.079363488115426,3.0,10.0,55.37664663589561
0.6486842061606507,0.7777777777777778,0.6875922730384773,0.0,0.0,0.7779207828351884,0.7313681730311408,1.0,1.0,0.9372231808845681,7.0,10.0,58.301691996091364
0.3377385624062587,0.2,1.0,0.0,1.0,0.2666841047024152,0.5039266125739581,0.0,0.1181696700563092,0.6816368541795663,2.0,4.0,39.481884134166066
0.6890673282327838,0.6666666666666666,1.0,1.0,0.0,0.6989744840837893,0.9827578927558751,0.5005603955266159,0.393913905100673,3.627048703601954,6.0,10.0,73.50846822260591
0.672042616770183,0.5,1.0,1.0,0.0,0.720141199710438,0.38413310109740995,0.6482988882043164,0.6707425494255533,2.0342678441471707,4.0,13.0,63.16996833124652
0.41892800289977994,0.0,1.0,1.0,0.0,0.3465933086425358,0.15471649454377295,0.11559868706941835,0.0,5.760312648970209,0.0,6.0,41.31734582848827
0.6433069717783312,0.8888888888888888,0.8668522467085646,0.0,0.0,0.5322930738132664,1.0,0.9461144731002056,1.0,0.665738766457177,8.0,10.0,62.35779967929132
0.66981614855476,0.5,0.7640976857036712,0.0,1.0,0.5017295938577746,1.0,0.5985701047584837,0.6871132051312254,1.179511571481644,3.0,3.0,60.1898982443273
0.6280431168803977,0.6666666666666666,1.0,1.0,0.0,0.7143372225843118,0.5830524654925724,0.15828409265333765,0.7215593744283756,3.248250871670348,6.0,7.0,70.68292083140334
0.5467626582066438,0.5714285714285714,0.6816485486913857,1.0,0.0,0.37834636234192803,0.8792863612874606,0.8710742842268949,1.0,1.5917572565430715,4.0,8.0,60.16122788286828
0.5149786215817298,0.6,1.0,1.0,1.0,0.40781903109025575,0.6531222832460397,0.5051439890493447,0.2550515014133552,0.4064640223649274,6.0,15.0,69.29661074119679
0.5661410380099471,0.6666666666666666,1.0,1.0,1.0,0.685850303403214,0.49322111362216414,0.890763386766254,0.503076651612305,0.6687069102808465,4.0,5.0,77.82117413999005
0.5999867524526389,0.18181818181818182,1.0,0.0,0.0,0.48874267803661336,0.21022049124801012,0.0,0.13062818089739037,2.8719789467718444,2.0,6.0,46.855268815018725
0.6868892919792827,0.7,1.0,1.0,1.0,0.6006065346381017,0.7504436569979472,0.706445070765862,1.0,2.0285359360504938,7.0,8.0,79.61415193724108
0.6209534217001446,0.6,1.0,1.0,1.0,0.570061182086361,0.45939976523924797,0.42602949858813327,0.9596004940204425,1.714129828353725,3.0,15.0,74.04929408960027
0.5542446626898521,0.5714285714285714,0.9975691220983333,0.0,0.0,0.41576958352625787,0.6776198228218467,0.6472950047764581,0.8291667449073546,0.0048617558033334785,4.0,14.0,52.810846781020246
0.6649460048011349,0.14285714285714285,1.0,1.0,0.0,0.5930743995293899,0.36526280884688755,0.1626126424002889,0.0,3.230008038163886,1.0,3.0,53.62230571380244
0.7899345919949042,0.6666666666666666,1.0,1.0,1.0,0.6253520064622801,0.7595427843978289,0.6971971821164858,0.5311637187125806,8.0,6.0,6.0,81.93974613705205
0.38013921289081154,0.3333333333333333,1.0,0.0,0.0,0.39010571698413404,0.2858013972449555,0.05036616192240517,0.16762132630524246,2.1825641978458314,3.0,13.0,39.584804433838436
0.41716619343544503,0.3,1.0,1.0,1.0,0.5043390034364116,0.3232750276867461,0.23746679341990556,0.14331462239184742,0.999344415093673,3.0,3.0,57.49086106939343
0.5242906547954908,0.5,0.5510685145039198,1.0,1.0,0.530135490403465,0.5491821957771787,0.410363249455545,0.7985409214551948,1.7957259419843208,3.0,14.0,58.674212196738715
0.6746474945367691,0.7142857142857143,0.7625185506828466,0.0,1.0,0.5976044039568544,0.8034036072323031,0.7732539234613495,0.6655322896065455,0.47496289863430685,5.0,6.0,65.7640276819097
0.6325195475508945,0.8333333333333334,1.0,0.0,1.0,0.45423451876436444,1.0,1.0,0.8110337004045449,0.37257953210539174,5.0,14.0,71.9077390826175
0.5344761646215854,0.36363636363636365,0.9102665064885782,1.0,1.0,0.5755144664929421,0.4625855192458597,0.34674106647825886,0.51851372102105,0.2692004805342654,4.0,6.0,61.4331614814726
0.8742505758447177,0.8,1.0,1.0,1.0,0.8028919152431312,0.5975146068466521,0.4692420965545083,0.4672944051932051,0.7678443309463034,4.0,8.0,86.1549614158039
0.2673646269195004,0.25,1.0,1.0,0.0,0.3207275871917704,0.19878220704203556,0.22366733810468897,0.2605291642538278,4.356032153614575,2.0,11.0,41.17114744953279
0.289622391548952,0.25,1.0,0.0,0.0,0.2683421835410068,0.3298837891613946,0.7744367702500378,0.03062565426541583,3.2943338347384685,1.0,4.0,36.17829104381592
0.6420209733643232,0.8,1.0,1.0,0.0,0.6904409354523684,1.0,1.0,0.7411170158883363,0.4823345670634911,8.0,10.0,76.55317292673976
0.4142511994537271,0.3333333333333333,0.6766880221336559,1.0,1.0,0.5274029843506027,0.6169456928099126,0.0,0.2160491945414908,1.6165598893317208,2.0,9.0,51.02383829804106
1.0,1.0,1.0,1.0,0.0,0.9117310657589165,1.0,0.9639354938128658,0.8724038507937486,3.474735285804826,6.0,13.0,95.96816271507323
